"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",41,8442,8251,8607,8212,8669,8927,8041,8438,8353,8557,8853,8711,8482,8576,8208,8992,8397,8904,8757,8358,8659,8646,8739
"B",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8355
"C",59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8416
"D",51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8077
"E",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8256
"F",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8887
"G",47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8525
"H",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8387
"I",90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8715
"J",63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8277
"K",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8279
"L",53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8960,8786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8029
"M",79,8460,8343,8022,8737,8625,8032,8393,8185,8514,8899,8889,8838,8967,8962,8292,8732,8306,8278,8051,8588,8714,8211,8644
"N",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8841,8024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8408
"O",58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8209,8824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8939
"P",59,8158,8800,8736,8452,8442,8583,8227,8962,8486,8276,8014,8553,8179,8916,8120,8423,8117,8832,8960,8310,8646,8703,8284
