"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",32,6182,6083,6108,6067,6083,6219,6027,6118,6053,6222,6020,6207,6011,6192,6107,6150,6010,6075,6082,6062,6160,6142,6215
"B",31,6130,6089,6183,6208,6044,6193,6015,6010,6108,6199,6009,6169,6181,6073,6145,6215,6055,6152,6159,6161,6019,6136,6221
"C",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6205,6107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6004
"D",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6072,6012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6206
"E",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6095,6053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6067
"F",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6089,6032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6113
"G",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6182,6168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6012
"H",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6134,6144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6001
"I",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6214,6160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6076
"J",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6198,6112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6031
"K",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6102,6217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6084
"L",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6108,6188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6164
"M",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,6056,6149,6059,6200,NA,NA,NA,NA,NA,NA,NA,NA,NA,6173
"N",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6019,6060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6199
"O",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6174,6135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6199
"P",29,6033,6033,6059,6163,6221,6084,6068,6113,6005,6115,6193,6098,6013,6205,6063,6218,6038,6130,6141,6085,6171,6180,6110
